blueTeamFirstBlood,blueWin,XpDifference,DamageDifference,KillDifference,DragonKillDifference,HeraldKillDifference,TowerDifference,InhibitorDifference,WardDifference,ControlWardDifference,TurretPlatesDifference,MinionsDifference,JungleMinionsDifference
0,1,607,1419,3,1,1,0,0,-133,0,4,44,-31
1,1,861,-4022,2,0,0,1,0,7,-3,1,2,16
0,0,-1617,3284,-6,0,0,-2,0,1,4,6,10,-26
0,0,-11030,-18103,-20,-1,-1,-5,0,-19,-5,10,-115,-37
0,1,-2662,8789,8,1,-1,-1,0,-119,1,2,10,-16
1,1,4261,11038,13,-1,1,3,0,-2,-1,-9,33,-29
0,0,-2466,4647,5,0,0,0,0,14,7,6,-67,-25
0,0,1049,-6051,-3,-2,0,1,0,5,-3,2,-19,9
0,0,-3838,-12187,-14,-1,0,-1,0,0,-2,3,0,14
0,0,-5819,-10358,-13,-1,-1,-3,0,7,5,6,-61,-8
1,0,-3544,-9355,-5,0,-1,0,0,-8,1,2,-8,-19
0,1,203,2667,-4,0,1,0,0,12,-4,1,14,-12
0,1,-5466,-4263,-10,0,0,-1,0,11,-5,1,-4,-33
1,0,-1581,-5288,1,-2,1,0,0,-12,0,0,-1,-38
1,1,4094,1609,3,-1,0,-1,0,-18,6,-11,33,17
0,0,560,4643,0,-2,0,0,0,8,4,-9,3,-15
0,0,-1762,-7670,-3,-2,-1,-1,0,-296,0,5,-28,-24
1,1,5255,11231,9,2,0,2,0,260,5,-5,100,48
1,0,-912,238,2,0,0,0,0,4,-2,-2,-53,0
1,0,-1784,-2092,-6,-2,-1,-1,0,-22,-7,4,8,-43
0,0,-7998,-15128,-18,-2,-1,-5,0,-6,-2,6,-112,-2
0,1,-1143,-6288,-6,-1,0,0,0,-12,-1,-5,-11,8
1,0,896,10090,4,-1,0,1,0,0,1,-2,35,-20
0,0,3029,-58,2,-1,0,0,0,-15,-8,4,-2,12
1,0,-3668,-4244,-3,2,-1,-1,0,-45,5,6,-35,-7
1,1,2205,7324,4,1,1,-1,0,6,-1,2,-13,61
0,0,-967,-6824,-5,-2,0,0,0,5,2,0,5,-12
1,0,-4490,-6257,-9,0,0,-2,0,-69,-2,-1,21,-41
1,1,231,488,5,0,0,0,0,-6,0,-1,-4,6
1,0,-3730,-5743,-10,-1,0,-2,0,-7,0,4,-37,4
0,0,-1211,-5389,-8,-2,0,0,0,-2,0,-4,-38,-4
1,0,-578,3922,-1,-2,0,0,0,17,-1,1,6,13
1,0,1618,11953,6,1,0,-3,0,4,-2,5,-11,-22
1,0,-1113,2685,-8,-2,0,-4,0,-6,-2,-5,33,12
1,0,910,-2393,6,0,0,0,0,-10,-2,1,-2,6
0,0,-6074,-8128,-14,-1,-1,-3,0,4,0,8,-105,-48
0,0,-3377,-15359,-5,0,0,-1,0,-111,3,-4,-22,8
0,0,-3797,-6900,-7,-2,-1,-2,0,34,0,3,32,10
1,0,1748,9185,4,-1,0,-1,0,1,1,-6,43,8
1,0,980,-4379,2,0,0,0,0,3,2,6,-24,19
1,1,1630,6805,11,1,0,0,0,6,5,3,13,-6
1,0,2770,5876,7,0,0,1,0,16,2,1,11,19
1,1,4680,8117,9,-1,0,0,0,7,2,0,29,45
1,0,-2055,-15242,-10,0,0,-3,0,5,-1,6,-6,-11
0,0,-2811,2093,-9,-1,0,-2,0,28,1,6,-50,-26
0,0,-2216,-8209,-5,1,0,-2,0,12,3,0,-78,-47
0,0,-3659,-3292,-8,0,0,-2,0,-60,1,4,-39,16
1,0,-2032,-4446,-8,-2,0,-1,0,-11,-1,4,6,-2
1,0,1884,-9111,0,0,0,1,0,2,3,-1,14,29
0,0,-2553,-2827,-4,-1,-1,0,0,-42,-1,2,9,-24
0,1,3433,-4063,-2,-2,0,-1,0,6,0,0,8,18
1,1,2103,11203,10,0,1,0,0,0,1,-2,-56,20
1,1,3588,-718,3,2,0,0,0,-5,-5,-2,0,32
0,0,-3149,-857,-2,-2,1,-1,0,0,2,2,-33,-13
1,1,-1773,1800,-2,1,-1,-1,0,-1,0,4,9,-1
0,0,-1015,-3516,-5,-2,0,1,0,5,6,-4,13,-28
1,1,1605,3157,4,2,0,0,0,-15,-5,-1,49,14
0,1,1520,6009,2,-1,1,-1,0,-5,-1,1,24,5
0,0,-3562,369,-7,0,0,0,0,-62,5,2,-28,-21
1,0,-3125,-8373,-8,-2,0,-3,0,0,-2,6,-43,-8
0,1,1909,2698,6,-1,0,-1,0,-73,-3,-7,45,-12
1,0,-1580,-1469,6,0,0,0,0,-4,2,-4,-40,20
1,0,-2702,-12623,-5,-2,0,0,0,-10,-6,5,-71,12
1,0,-331,1882,5,0,0,0,0,-11,2,3,45,-44
1,0,-1764,-10656,-4,1,0,-1,0,14,4,5,-5,-13
1,1,3370,14627,4,0,0,2,0,-6,-3,1,54,-15
1,0,-4953,-3673,-6,-1,-1,-2,0,10,2,2,-71,-12
1,1,1537,10489,0,0,0,1,0,3,1,1,-49,9
1,1,3395,10262,7,2,0,-1,0,1,1,0,85,7
0,0,324,-7900,2,0,1,-1,0,-6,-4,5,-92,20
1,0,578,5235,3,-2,0,1,0,37,-4,-2,28,12
1,1,297,98,-5,-2,0,2,0,51,-5,-6,55,10
1,1,6239,20314,17,2,0,3,0,-9,2,-12,133,16
1,1,4542,4135,3,1,0,0,0,19,-2,-3,105,16
0,0,-408,-3812,1,-2,0,0,0,-4,5,-7,-17,-29
0,0,-2037,654,-3,0,0,-1,0,5,-2,2,-26,-16
0,1,-3238,-11329,-10,-2,-1,0,0,-1,-2,3,-3,-1
0,1,2683,17054,15,1,0,0,0,-4,1,-1,28,0
1,1,-4260,-7094,-6,-2,-1,-4,0,3,-1,7,-51,-3
0,0,-3591,-6072,-12,-2,-1,-3,0,-3,0,6,1,0
0,0,-1225,-3446,0,-2,0,-1,0,-5,-4,0,-14,-16
1,0,-1281,-4226,-8,1,0,0,0,9,2,0,15,20
1,1,8421,13371,14,2,1,4,0,-21,-3,-12,87,43
1,1,-657,-3322,-3,-2,0,1,0,3,0,-1,40,-33
1,0,3533,10538,12,1,0,2,0,1,1,-7,31,-2
1,0,-377,-10077,-2,-1,0,-1,0,3,-4,-2,-21,16
0,0,2323,1493,4,-1,0,1,0,3,4,0,21,-16
0,0,-5839,-16733,-19,-2,0,-1,0,5,-4,7,-21,-9
0,0,615,-7062,-4,0,0,-1,0,9,5,2,-13,16
1,1,4049,2255,11,2,0,-1,0,3,4,-5,40,-7
1,1,971,4961,3,2,0,0,0,0,5,2,-12,18
0,1,5384,5263,10,0,0,1,0,2,-1,-4,75,-3
0,1,-1381,-1811,2,-2,0,0,0,-4,-1,-3,-8,-12
1,1,-2354,-3673,-4,-2,0,0,0,-6,-8,2,-19,16
1,0,-1360,795,-2,-2,-1,0,0,-4,-3,2,4,11
0,1,-6533,-17503,-8,-1,0,-2,0,3,-2,6,-37,-24
1,1,6408,11009,17,0,0,1,0,54,3,-5,82,-8
0,1,1655,-2108,3,-2,1,-1,0,59,2,1,-29,-6
1,1,2858,2770,8,2,0,1,0,-10,-6,2,40,-11
1,1,1004,2778,-1,-2,0,0,0,1,3,-4,-12,-14
0,1,-3427,-6751,-8,-2,0,-3,0,14,4,6,-40,0
0,1,1140,2737,1,2,0,-1,0,-2,-3,7,11,4
0,1,6926,3043,8,0,1,1,0,7,7,-5,56,41
1,1,2120,-5907,-4,1,1,-1,0,3,-4,-1,11,16
1,1,2394,19411,8,0,0,-1,0,4,3,-6,61,0
0,0,-2499,-7688,-6,1,0,-3,0,-25,-1,1,8,5
0,0,-4721,-4211,-11,-2,0,-2,0,-7,-2,4,0,-36
0,0,-1665,-10051,-9,0,0,-1,0,-5,-3,3,-65,7
1,0,2946,8008,9,-2,0,-1,0,-6,-4,4,8,16
1,1,2418,3630,10,0,1,1,0,5,0,1,-18,-14
1,0,-1116,-917,-3,-1,0,0,0,-6,1,5,8,-27
1,1,1193,8086,6,1,0,1,0,-77,0,-1,50,-38
0,1,3397,9629,12,2,0,1,0,-171,2,3,-33,1
0,1,3114,12215,3,2,0,-1,0,12,-4,4,6,12
0,0,-5083,-17041,-17,0,0,-2,0,-209,3,5,-11,-40
1,0,2090,14260,3,-1,0,1,0,0,4,-5,-10,9
1,0,700,880,3,-1,1,0,0,-30,4,-2,18,8
1,1,839,4636,3,2,0,1,0,-2,0,-4,31,-19
1,0,1597,6744,4,-2,0,1,0,12,4,3,-5,7
1,1,258,-1203,9,1,0,1,0,38,1,-3,-42,-32
1,1,1444,147,8,2,1,0,0,-16,-1,1,-5,-19
0,1,105,7660,-4,0,0,0,0,-9,-3,-2,55,-22
1,1,3107,5379,5,2,0,1,0,-9,-3,-10,27,-7
1,0,-2362,2354,-6,0,0,0,0,-4,-4,-6,-2,-6
1,1,2960,9787,8,2,0,-1,0,-12,0,2,46,21
1,1,4740,3412,9,1,0,1,0,8,2,1,-2,-17
1,1,4574,9991,13,1,0,0,0,35,4,2,5,23
1,0,843,5061,7,0,0,1,0,7,3,-5,17,-2
1,0,171,5097,-3,0,1,0,0,-1,-3,0,-12,19
1,1,3121,13344,5,-1,0,1,0,-4,0,2,33,49
0,1,1866,10450,1,-1,1,1,0,2,2,-4,85,0
1,1,5086,10343,15,0,0,1,0,8,5,6,63,19
0,0,-8280,-11540,-14,-1,0,-3,0,-17,-1,5,-91,-21
1,1,-400,5584,1,-2,1,0,0,9,2,0,4,-16
1,1,3332,10624,7,-2,0,1,0,21,0,1,80,-13
1,0,146,-1445,8,-2,0,0,0,3,1,2,-19,-30
0,1,-5287,-6675,-6,-2,0,-1,0,5,5,2,-54,-27
1,0,375,-6217,1,-2,0,1,0,4,3,-2,32,17
1,0,-56,3374,4,-2,0,-1,0,-1,0,4,-2,-8
0,0,-705,1481,-5,-1,1,0,0,-3,-1,3,0,-5
0,1,-5907,-5844,-12,-2,0,-1,0,-11,2,6,-38,-10
0,0,-5605,-22343,-14,-2,0,-3,0,-9,-4,6,-93,19
1,0,1182,-1384,0,-1,0,-1,0,-3,0,3,26,-19
0,1,3659,7080,8,1,1,1,0,-10,-4,-4,17,22
0,1,715,-3142,-2,1,0,1,0,2,0,-6,0,14
1,0,2274,5878,8,0,0,-1,0,2,4,-2,-37,20
0,1,-2225,-5928,-2,1,0,-2,0,4,0,6,-26,17
0,1,564,-4086,1,1,0,2,0,0,5,-9,-10,27
0,1,677,1043,4,0,0,0,0,-6,0,-1,-30,4
0,1,6705,12419,9,2,0,4,0,-70,-1,-10,63,60
0,0,-4724,-12558,-15,-1,0,-2,0,-4,0,0,-25,-11
0,0,-2282,-15015,-8,-2,0,-1,0,-1,-1,-2,-36,13
0,0,-3135,-8503,-6,0,-1,0,0,5,-2,-4,-53,-23
0,0,1713,-4722,-7,2,0,0,0,10,3,4,-15,17
1,1,1679,-4504,2,-1,0,2,0,-15,0,-4,-21,23
0,1,728,-2826,4,2,0,-1,0,9,0,1,-46,9
0,1,2038,8261,1,0,0,1,0,13,2,-8,7,16
1,1,2588,9841,5,-2,0,0,0,-10,-1,3,30,-30
0,1,-1074,2094,-4,2,0,0,0,-66,3,1,-33,2
0,1,1315,8729,2,2,0,-1,0,-8,-3,-2,4,24
0,0,299,1586,-3,-1,0,-5,0,-185,-6,0,-21,13
0,0,-4198,-228,1,1,0,-2,0,18,-1,8,-69,-36
1,1,2086,3421,4,0,0,2,0,5,-1,-3,36,-19
0,0,-2238,-2844,-2,-2,0,0,0,5,-1,2,-1,-12
1,1,4183,13887,12,2,1,0,0,-6,-1,3,17,31
1,1,5703,10364,15,2,0,0,0,-21,0,-10,70,8
1,0,829,373,2,2,0,0,0,283,-2,4,1,24
1,0,-986,-6456,-7,-1,0,0,0,-31,-6,2,1,-4
0,1,3465,5099,8,2,0,1,0,168,0,-5,42,0
0,0,1723,283,1,1,1,1,0,-11,-3,-4,10,16
0,0,937,7356,1,1,0,-1,0,-17,-2,2,-13,11
0,0,-1784,-11691,-8,-2,1,-1,0,0,0,2,-5,-18
1,0,3325,8537,12,1,0,-1,0,-9,5,2,-14,15
0,1,2844,3306,6,1,0,1,0,104,0,1,31,21
1,1,2407,6852,11,0,1,0,0,108,3,-4,48,-16
0,0,-1782,2096,-3,-1,0,0,0,5,-2,-1,-25,-16
0,0,-1320,22,-5,-1,-1,-1,0,2,-1,3,6,-17
0,0,-5353,942,-9,1,0,-3,0,10,4,8,-43,-9
1,1,2838,7880,5,2,0,2,0,10,5,0,47,36
0,1,3616,17516,12,-1,0,-1,0,-13,-4,1,79,-13
0,0,416,1143,4,-2,0,-1,0,-10,-3,0,21,20
0,1,1018,-648,-5,0,0,0,0,0,2,-3,44,7
0,1,1101,5811,8,1,0,-2,0,0,0,4,-48,-10
1,1,-308,3012,1,-1,0,0,0,64,-5,2,42,-8
1,1,-3200,-1866,-1,2,0,0,0,2,1,-4,-7,9
1,1,2062,7688,3,2,0,2,0,-1,3,-10,94,-13
1,1,3589,5978,11,-2,1,-2,0,19,9,1,-4,-29
0,0,-3185,-12435,-10,-2,0,-1,0,-4,-7,-2,49,-26
0,0,-3035,-6783,-10,0,0,0,0,-67,-1,4,44,-28
1,1,7262,17029,17,1,1,2,0,14,2,-4,25,50
1,1,5332,4500,10,2,1,4,0,1,2,-2,64,13
0,0,-1252,-13064,-5,-2,0,-1,0,-92,-2,7,10,-33
1,0,-3148,-3016,-7,1,0,0,0,166,-2,8,-26,-32
0,0,-614,1488,-4,-1,0,-1,0,31,0,5,-6,6
1,0,-1380,-1384,1,-2,0,-3,0,7,4,5,-43,-27
1,0,158,2323,-2,-2,-1,-1,0,0,1,8,-52,-17
1,0,-1542,3999,-1,-2,0,-1,0,-25,0,1,10,-5
0,1,1763,396,-4,-2,0,-1,0,-23,3,1,50,25
1,1,9472,21210,25,2,0,4,0,-2,1,-15,94,3
1,1,2240,-5373,6,2,1,0,0,5,4,-7,-2,20
1,1,768,8410,2,0,0,1,0,-3,-2,4,0,-8
1,1,6805,15126,11,1,0,-1,0,8,3,-4,66,36
1,0,1739,-371,6,-2,0,0,0,28,0,4,48,0
1,1,2163,11127,10,2,1,-3,0,-1,2,-5,-20,-8
1,1,-2456,-11682,-2,0,0,-1,0,-16,-5,6,-46,1
1,1,879,7226,6,1,0,-1,0,61,3,0,35,1
1,0,-4846,-8645,-12,-2,0,-2,0,-4,1,7,-85,-33
0,0,-2526,-9275,-10,0,0,0,0,-34,-4,8,0,4
0,0,-3206,-3004,-5,-1,0,-1,0,6,-3,4,-41,0
1,0,-4689,-7026,-1,-2,0,-2,0,-21,2,1,-85,-15
0,0,-3469,1391,-9,0,-1,-1,0,-7,1,2,1,-28
0,0,-1996,-5129,-6,2,0,-1,0,13,-1,2,-9,-2
0,0,-1671,-3609,-7,-2,0,0,0,-102,-1,5,-19,-2
1,1,1144,3778,1,1,0,0,0,-67,1,0,27,10
1,1,-1144,-2787,-6,1,1,-1,0,3,-11,4,-18,7
1,1,1397,2581,4,0,-1,1,0,-71,-1,0,56,-8
1,1,7748,9783,15,0,0,3,0,0,-3,-3,38,56
1,1,-177,7449,6,2,-1,-1,0,-60,6,2,38,-40
1,0,-1547,-15866,-8,0,0,1,0,-9,-2,3,-54,13
0,1,1919,-268,1,-2,0,0,0,-27,0,1,29,-38
0,0,-6135,-11669,-15,-2,0,-3,0,-7,-2,10,-58,-15
0,0,-9880,-14348,-17,-2,0,-5,0,-18,-7,10,-108,-45
1,0,1531,2706,-1,-2,0,2,0,-3,-3,0,24,-2
1,0,-8354,-14323,-14,-2,0,-1,0,-277,-3,5,-76,-28
1,1,-1627,1071,3,0,0,1,0,-71,2,-2,-34,4
0,1,591,4985,-2,-2,0,0,0,-54,3,0,49,19
1,1,-756,-612,7,0,0,-1,0,35,-4,4,-63,-23
1,0,-4005,-7303,-6,1,0,-1,0,-13,0,6,-58,-29
0,1,1102,-122,2,1,0,1,0,11,-3,-3,35,-4
1,1,1184,975,6,-2,0,0,0,62,4,4,-11,24
0,0,-6057,-2908,-14,-2,0,-5,0,-4,1,10,-59,-16
1,1,8380,26537,13,1,0,1,0,-62,1,-6,156,35
0,0,-820,-8935,-7,-1,0,0,0,-53,1,-2,17,-17
1,1,3192,3996,8,1,0,-1,0,3,3,-3,-17,62
1,1,4590,10836,10,0,0,2,0,-41,1,-3,52,12
1,1,1142,6436,2,0,0,0,0,-10,-5,-7,78,-20
1,0,-5104,-13358,-11,-2,-1,-1,0,-1,1,3,-16,-14
1,1,6752,15005,15,0,0,0,0,22,-1,-2,42,17
0,1,369,4597,3,0,0,-1,0,58,2,0,-9,-38
0,1,339,5548,-6,-1,0,0,0,3,0,2,80,-31
0,1,-217,6063,-3,0,0,0,0,-2,-3,1,45,0
0,0,-4152,3109,-7,-2,0,0,0,0,-3,-1,-32,-31
1,0,1081,5619,3,-1,0,0,0,8,0,8,58,-19
1,0,-1992,-2169,-2,-2,0,2,0,3,0,-8,20,-41
1,0,-2581,1770,-2,0,0,-2,0,-19,-4,0,-1,2
0,1,-1257,-8611,-1,-2,0,0,0,6,5,5,-45,-4
1,1,4133,11018,5,2,0,0,0,59,-1,-1,10,41
1,1,1884,3193,4,2,-1,2,0,-78,1,-3,-37,8
0,1,-4827,-11246,-14,1,0,-2,0,-14,-1,6,-109,14
0,0,-2218,-640,-3,-2,0,0,0,1,0,7,-16,-8
0,0,-2481,-2107,-2,-2,0,1,0,-14,1,1,-5,-28
0,0,-6548,-15363,-15,-2,0,-3,0,-3,-2,9,-57,-39
1,0,1797,8070,3,0,1,-2,0,1,1,0,58,-3
0,0,-6070,-16107,-19,-2,0,-4,0,2,-3,9,-60,-8
1,1,4357,861,3,2,0,0,0,1,2,-4,32,27
0,0,-2092,-8783,-6,1,0,-1,0,-34,-1,8,-50,-4
1,0,-3689,-6334,-5,1,0,0,0,-29,-1,-1,-18,3
1,1,7350,20874,16,1,0,5,0,16,7,-9,98,43
0,0,-5551,-20855,-22,-2,0,-3,0,-5,-3,5,-45,-11
0,0,-2046,-3905,-1,-1,-1,-1,0,311,-4,2,-32,-13
1,1,985,3934,9,2,0,0,0,-15,-3,-2,14,-9
0,0,-4067,-13114,-9,-2,1,-3,0,4,0,7,-62,-30
1,1,5130,2113,7,-1,0,1,0,-2,-1,-11,55,12
1,1,4863,4177,7,0,1,1,0,9,-1,-3,88,29
0,0,1326,1692,1,0,0,-1,0,4,2,5,-28,28
0,1,-2530,-11324,-10,0,0,-2,0,-5,-3,3,-47,10
0,1,-3849,-5793,-8,2,0,-3,0,-4,-4,8,-88,-16
0,1,265,2849,4,2,0,0,0,1,3,-6,-16,34
1,1,-162,5682,4,2,0,0,0,-3,2,2,16,16
1,1,983,7014,1,-2,0,-1,0,1,4,0,-25,35
1,0,-1176,-2503,-1,-2,0,-1,0,-41,6,3,7,-32
0,1,3210,9503,7,2,0,1,0,1,1,-1,24,0
1,1,4420,9709,11,1,0,1,0,10,0,-2,48,32
0,0,339,-3955,-9,0,0,-2,0,-3,-1,4,47,4
1,0,-666,-8466,-5,-1,0,0,0,1,0,3,40,-10
1,0,-756,4242,-2,-1,0,-1,0,29,0,4,14,-4
0,1,689,7110,2,1,0,0,0,-33,-1,3,26,13
1,1,-1283,-6102,-1,-2,0,0,0,4,-1,5,3,-4
1,0,-3031,-1149,2,1,0,-2,0,0,1,5,-130,-17
1,1,3529,2837,9,1,0,-2,0,21,5,-4,54,1
1,0,-2406,-6693,-3,-2,0,0,0,21,3,3,-21,-10
1,1,1112,968,3,-1,0,1,0,-10,4,-6,-26,20
1,0,-4325,-4390,-10,-1,0,0,0,5,-1,0,28,-24
1,1,1990,6081,10,2,1,0,0,2,3,-3,-50,28
1,0,1052,-561,3,-2,0,0,0,-5,3,0,30,-12
0,0,-440,-5891,-3,-2,0,-1,0,3,-5,3,-46,27
1,1,2845,-1121,5,0,0,0,0,-1,3,2,-19,38
0,0,696,-5880,-3,2,0,2,0,2,-2,-2,-11,5
0,1,2176,5187,6,1,0,1,0,8,2,-3,57,-24
1,1,3506,8760,11,1,0,0,0,18,4,-1,31,14
0,1,505,1325,4,-1,1,-1,0,10,3,1,28,7
1,0,-4577,-6951,-1,0,0,-2,0,9,5,4,-65,-43
0,0,556,-1016,-4,0,0,-2,0,0,4,5,-42,0
1,0,-3107,10827,2,1,0,1,0,2,0,-5,11,-20
0,1,3124,1988,6,2,0,-1,0,-4,1,-5,58,44
1,1,-355,-746,0,1,0,0,0,-105,-3,-3,22,-3
1,1,2660,1183,8,2,0,0,0,-8,-1,-2,13,14
0,1,-1210,-4777,-3,2,0,1,0,3,5,3,14,16
0,0,296,-5718,-5,-2,0,-1,0,-16,-6,5,32,-24
1,0,-1385,3821,-2,1,0,0,0,6,0,-1,4,-28
0,0,-4764,-11879,-8,-2,0,-4,0,-4,0,8,-98,-29
1,1,5575,10822,8,0,0,1,0,14,-1,-2,95,16
0,1,2779,5894,4,0,1,0,0,269,2,3,-37,21
1,1,3902,16274,12,2,1,2,0,3,2,0,33,36
1,0,2061,12316,11,1,0,0,0,-33,1,-4,13,18
0,1,-792,-9585,-5,-1,0,1,0,-15,-1,-3,-11,3
0,0,-9918,-12134,-20,-1,0,-4,0,-49,-1,8,-109,-35
1,0,576,-155,-3,0,0,2,0,-2,-4,0,30,7
0,1,-175,-1750,1,0,0,1,0,6,4,6,-39,15
0,1,6001,-3104,5,-2,0,-2,0,-5,1,0,78,-9
0,1,-2453,-1281,-5,1,0,-1,0,-6,3,5,-28,-28
0,0,-2582,-7094,-5,2,-1,-2,0,-10,-2,5,-50,-58
0,1,6731,9301,14,2,1,-1,0,-8,-2,2,77,44
0,0,1557,-5674,-1,-2,1,1,0,-30,4,1,-38,16
0,0,3509,1858,5,0,0,-1,0,-135,1,-2,20,1
0,0,-4405,-9394,-8,1,-1,0,0,1,1,4,-83,-10
0,1,-699,-263,-7,-1,0,-1,0,-2,2,1,-18,19
0,1,1467,-2783,1,1,1,0,0,-3,-5,3,4,25
0,0,-5956,-1897,-11,-1,0,-2,0,12,0,8,-62,4
0,1,1509,3647,3,1,0,0,0,-1,4,-1,24,-16
0,1,-2000,2136,-1,1,0,-1,0,-259,0,1,-62,-32
1,0,-1425,-2431,-7,-1,0,-2,0,0,-3,-1,16,-10
0,1,3385,7983,10,2,0,0,0,23,3,2,-1,29
0,0,-2767,-10763,-1,-2,1,-1,0,0,-1,5,-103,9
0,1,2150,10301,2,2,0,0,0,7,-1,2,-14,64
0,1,3667,9180,6,2,1,-1,0,1,4,5,-3,-19
1,0,-696,-5609,-1,-1,0,-1,0,1,6,1,-28,2
1,1,-44,1746,-6,0,1,3,0,-9,-2,-5,83,17
1,0,-3825,-5946,-14,-1,0,-5,0,-8,2,8,-62,-27
1,0,-911,-2482,1,-1,0,1,0,-5,-2,-1,-38,23
0,0,1230,-831,7,-1,-1,0,0,5,-3,5,25,-20
0,0,-1737,97,-4,-1,0,-2,0,10,-1,-2,-26,-8
1,0,-2539,1854,0,0,0,-2,0,6,5,4,-60,7
1,0,-2866,-4247,-6,-2,0,-1,0,-38,0,5,-68,-10
1,0,790,4592,2,-2,0,0,0,4,-1,-2,11,-33
1,1,4004,3850,3,1,1,0,0,3,1,-8,38,39
0,1,-1559,-595,-4,0,0,-1,0,24,1,1,1,-31
1,0,-897,-1292,-3,-1,0,-1,0,3,-3,-4,6,9
1,1,1610,1366,2,-1,0,0,0,4,1,5,7,16
0,1,7729,-506,7,-1,0,0,0,267,-3,-1,92,33
1,1,7572,19370,22,1,0,4,0,2,0,-5,65,-1
1,1,3790,8836,8,0,0,-1,0,-9,0,-11,17,38
1,1,-733,-3429,5,-1,0,-3,0,26,-2,-7,28,-26
0,0,1308,-10830,1,0,0,-1,0,-5,2,4,-45,8
1,1,3448,11650,3,2,1,2,0,-9,-1,-3,91,30
0,0,1972,11463,5,0,0,3,0,-18,1,-8,29,12
1,0,-2502,-1511,-8,-2,0,-1,0,10,-4,-2,10,-22
1,1,-2114,-11293,-6,0,0,0,0,-10,-2,0,-46,-2
1,0,-4010,-3875,-9,1,0,-1,0,-134,1,5,-21,0
1,1,1981,5385,3,0,0,0,0,17,2,1,34,35
0,1,3833,10276,10,1,0,0,0,112,1,-1,9,15
1,0,2347,4962,2,0,1,0,0,17,-5,3,-31,15
0,0,2222,-1701,-4,2,1,2,0,12,4,-7,50,28
1,0,1933,1283,1,1,0,-2,0,1,3,-6,40,31
1,0,-2097,-3161,0,0,0,1,0,5,7,3,-44,16
0,1,3289,2955,2,1,1,-1,0,-4,0,2,17,21
1,0,-88,-6938,-2,0,0,0,0,3,1,0,34,-2
0,0,408,-5792,-2,-2,0,-2,0,6,1,6,-65,31
0,0,-244,-7585,0,-2,-1,-2,0,13,-1,4,6,-1
1,1,-959,-3806,-4,-1,0,1,0,-1,0,0,-18,17
0,0,-3115,-6030,-12,0,0,-2,0,0,-4,2,10,-3
0,0,1733,4142,7,-1,0,-1,0,-2,-1,-8,12,24
0,1,1680,11481,10,-1,0,0,0,9,5,2,-30,-5
1,0,-2051,-9922,-8,-1,-1,1,0,-3,2,-3,10,-8
1,0,-4266,-10026,-10,0,-1,-2,0,39,-2,6,-60,-25
0,0,-1144,-5910,-5,-1,0,0,0,16,-1,0,14,-18
1,1,-8,1975,1,-1,0,0,0,-6,-4,5,14,-16
1,0,-1256,-5758,-4,-2,0,0,0,-5,-7,2,-13,21
1,1,-2327,2398,-4,0,0,1,0,-71,1,-2,24,-21
1,1,4693,6000,12,0,0,1,0,16,4,-6,45,13
0,0,3371,6851,1,-2,1,1,0,-3,0,-6,36,1
0,1,-3103,2961,-2,-2,-1,-1,0,-8,-2,0,-40,-25
1,0,-96,-4737,0,-2,0,-1,0,-85,3,5,7,-1
0,0,-5120,-17126,-15,-1,0,-3,0,-77,-3,4,-81,20
0,0,289,-1413,0,-1,0,0,0,-3,-2,6,2,-15
1,1,2962,3611,10,2,1,0,0,-11,-3,4,-44,26
0,1,2508,7000,4,1,0,1,0,-5,-3,5,-11,7
0,0,-3540,-8102,-10,-2,0,0,0,0,1,-4,-4,7
0,1,3772,-5705,5,0,0,0,0,-481,-5,2,9,8
1,0,-655,-1233,-2,-1,0,2,0,0,3,0,7,-8
0,1,5228,7314,14,0,0,0,0,19,-1,1,39,-28
1,0,-1263,-3362,1,0,0,-2,0,-7,0,-2,-2,-32
1,1,1452,-1658,10,2,0,-2,0,21,5,8,-22,-4
0,1,17,5517,-1,0,1,-1,0,-7,1,5,25,9
1,1,1684,7733,2,2,0,-2,0,-10,2,-4,51,5
0,0,-245,5670,5,2,0,-2,0,-2,2,1,-2,-9
1,0,28,-6151,2,0,0,-1,0,22,2,2,-12,-14
1,1,2575,7469,11,2,1,1,0,9,2,-3,-9,13
1,1,3404,5416,12,2,0,3,0,12,5,-7,49,-12
0,0,-466,-4399,-3,-2,0,1,0,-5,1,-1,18,-28
0,0,1872,5642,2,-2,0,2,0,96,2,-5,7,30
1,0,-1847,-1391,-4,2,0,1,0,-11,0,-10,-3,22
0,0,-8042,-9981,-15,-2,-1,-1,0,8,5,4,1,-41
0,0,-2543,-3626,-3,0,0,-2,0,-4,-2,0,-19,-12
0,0,4896,8639,8,2,0,0,0,3,2,0,14,19
1,1,1123,3700,-1,0,1,1,0,-3,-5,-3,69,1
0,1,4502,3852,4,0,0,2,0,3,0,-8,48,41
1,1,4665,5915,4,1,0,0,0,5,-1,-8,74,30
0,0,1707,10839,0,1,0,2,0,20,2,-7,75,-13
1,1,813,4737,8,-2,1,-1,0,7,4,3,39,-44
0,0,584,2004,-4,2,0,0,0,-6,-1,-2,30,10
1,0,1030,62,3,2,0,-1,0,-14,-2,-2,8,20
1,1,5233,13149,15,0,1,3,0,1,-3,-5,50,25
0,0,-1510,-9347,-3,-2,0,-2,0,2,-5,10,-50,-8
1,1,-2105,-3601,-5,0,0,-2,0,0,-4,4,-11,8
